OG_ID	rep_gene_name	rep_name_source	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Kidney	de_Kidney	gene_name
OG_0008442	IGSF9	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008451	C3AR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008478	ANTXR2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008490	INPP5F	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008524	LGMN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008530	ACTR3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008537	ERMP1	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008551	ARSB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008563	ANGPT4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008637	DEPDC4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008639	TMEM183A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008649	AQR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008676	LOC101234091	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008682	ZNF319	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008685	IL17RA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008688	PGAP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008691	CFLAR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008727	OMA1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008735	DHCR7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008737	WDR24	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008751	EXOC2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008790	SWAP70	galGal_geneID	TRUE	1	0	FALSE	TRUE	1	SWAP70
OG_0008834	LARS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008836	EDC4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008837	CHST1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008879	LOC100227328	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008916	LOC100227271	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008933	IRF2BP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008942	FUT11	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008967	SGPP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009055	CACNG2	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0009094	LOC100220728	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009124	GPRIN3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009134	HOXB4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009185	CPED1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009201	Myo10	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009226	CAB39	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009273	ZBED4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009278	LOC100219825	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009343	EFHC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009430	GGT7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009439	HHIPL1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009441	WDR47	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009462	COG7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009512	PRDX6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009515	PRDX1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009547	MISP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009550	stringtie_mRNA_5558	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009558	MMRN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009613	PHF12	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009614	SYNGR2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009617	SYNGR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009618	KCTD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009638	TEKT2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009663	PIGR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009689	ETS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009724	LMAN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009754	GUSB	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009816	POLN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009906	MAVS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009910	ENG	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	ENG
OG_0009923	ELK3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009925	SLC23A3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009935	IL6ST	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009943	TAGLN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009979	ATR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010000	SEC63	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010010	UTP20	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010014	CYB561A3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010071	E4F1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010075	TTF2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010080	C2CD4C	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010156	Limd2	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010175	CCNT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010208	MED16	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010323	PCDH12	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010353	LMOD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010355	PPIG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010384	SQSTM1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010400	PHOSPHO1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010405	LOC100221272	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010504	SH3BP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010515	NEIL3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010532	TENT2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010555	STAM	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010562	LITAF	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010569	YIPF5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010589	ABAT	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010655	IL17RC	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	Il17rc
OG_0010672	SRF	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010693	PSTPIP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010713	EHD4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010729	LOC100227898	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010827	MAFB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011001	DOCK1	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011046	UACA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011054	CD93	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011060	LOC100231740	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011066	LAS1L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011086	CUEDC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011096	SDAD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011103	TMEM41B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011114	COQ8A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011115	ADCK2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011116	EFL1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011154	C26H1orf116	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011173	DCP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011197	PLB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011203	SPSB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011253	EEFSEC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011262	PDSS1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011370	KIAA2013	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011422	ABHD6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011456	ZBTB41	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011459	SP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011462	SIX4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011463	LUZP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011466	GZF1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011482	GDPD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011484	P3H4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011486	VASH1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011491	FUT8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011513	MANEA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011523	MOCOS	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011528	IFRD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011549	DNASE1L3	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011556	DPYD	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011577	PRLR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011578	CREB3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011602	MBIP	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011609	RASSF9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011669	ANO10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011683	PALD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011700	FARSB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011717	WBP4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011728	CNDP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011755	KLF4	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	Klf4
OG_0011768	FOS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011781	TTPA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011783	SIRT1	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011800	POLR2F	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011806	ENDOG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011850	ARPC1B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011916	CEBPD	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011958	APLNR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011966	ADAM19	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0011986	NOL9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012029	COMT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012108	LEMD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012113	LOC140680217	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012144	MTTP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012145	C27H17orf113	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0012182	AIP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012221	BZW1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012244	HROB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012253	LOC140680282	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012267	C5H11orf24	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012293	MFAP3L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012304	FASTK	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012319	GAN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012320	MTERF3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012332	LRWD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012336	CRELD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012372	TRPC4AP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012384	RPRD1B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012393	UVSSA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012417	LOC416147	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012440	B4GALT4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012445	IRF7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012467	PAMR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012471	H1-0	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012473	LOC100221426	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012479	IPMK	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012533	NUDC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012553	GCLC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012586	MBD4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012589	OSR2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012599	RBFA	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	RBFA
OG_0012601	CD99	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012603	GPR174	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012604	P2RY10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012608	SPRY3	parsed_from_gene_id	TRUE	1	0	FALSE	TRUE	1	SPRY3
OG_0012695	tmem14c	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012701	CHORDC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012721	SLC3A1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012740	stringtie_mRNA_4185	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012796	FABP7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012805	LOC100222314	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0012811	NDUFV3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012846	LOC100226843	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012858	RALBP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012859	RALBP1	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012867	MRPS9	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012899	VWA8	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012928	HTATSF1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012955	TRIM39.2	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012957	MDFI	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0012958	MDFIC	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	MDFIC
OG_0012971	LOC115497757	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013000	stringtie_mRNA_20529	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013011	EMX2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013018	LOC100225216	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013037	VASN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013055	NUDCD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013056	ATG14	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013080	PSMD14	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013091	NELFCD	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013093	CDC5L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013120	ALAD	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013139	NFIL3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013142	GORASP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013144	TPBG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013150	SHB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013169	GC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013170	EGR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013171	EGR2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013227	MB21D2	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0013253	stringtie_mRNA_16056	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013354	YBX3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013373	CXADR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013410	NPR3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013423	CREBRF	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013449	SCAPER	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013471	DNAJC2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013473	PLEKHF2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013495	UBR7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013513	IDH1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013514	IDH2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013518	CD55	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013597	MPHOSPH8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013631	SLC35G1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013669	H3-3A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013698	EPB42	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013699	KIAA1614	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013708	RFTN1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013720	stringtie_mRNA_27302	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013725	SCNN1G	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013738	FBLN7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013751	TGFBR3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013753	EOGT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013756	GTF3C4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013783	CPQ	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013817	FOXRED2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013872	LOC115490872	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013873	LOC140681688	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013900	MTERF2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013927	CRYL1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013930	TMX4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013959	ERAL1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0013960	GPN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014023	TASOR2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014055	PTPRR	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0014064	ZNF407	parsed_from_gene_id	FALSE	0	0	TRUE	TRUE	1	NA
OG_0014101	PARL	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014116	GTF2F2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014148	LCAT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014224	SLC25A20	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014225	SLC25A29	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014290	BFAR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014315	PROSER2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014320	IL10RB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014326	GABPA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014337	NUCB2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014348	NUDT7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014428	UBE2Z	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014456	GPR182	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014485	TNFSF10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014492	SYTL3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014495	SPHK1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014516	PLA2G12A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014529	RASEF	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014540	POLR1E	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014569	ACTR10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014653	RNF114	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014657	GPR162	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014671	SOX4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014677	CLCNKA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014709	FAM167B	galGal_geneID	TRUE	1	0	FALSE	TRUE	1	FAM167B
OG_0014745	GDI2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014747	BSDC1	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014758	COX15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014809	TSR3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014814	C1H11orf54	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014821	PPAT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014823	AMT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014824	NDUFS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014827	CUTC	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014871	ACKR4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014875	ZNF639	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014876	CCDC142	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014906	PCDH20	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014937	ANKS4B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0014998	DENND11	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0015059	LOC116808697	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0015083	GJA1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0015084	GJA4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0015098	ZFP36L2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0015099	ZFP36L1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0015103	FASTKD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0015236	UNCX	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0015246	IFNGR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0015257	SHE	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
