OG_ID	gene_name	short_gene_name	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Heart	de_Heart
OG_0014762	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014807	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014825	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014871	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014875	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014968	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014975	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014998	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015026	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015099	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015102	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015103	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015164	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015270	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015271	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015272	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015282	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015288	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015312	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015346	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015355	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015374	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015408	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015439	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0015443	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015463	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015473	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015489	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015548	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015549	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015581	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015595	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015694	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015721	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015722	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015731	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015746	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015813	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015860	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015864	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015870	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015915	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015930	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015943	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015945	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016019	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016075	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016119	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016130	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016140	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016142	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016180	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016182	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016213	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016237	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016254	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016255	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016284	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016285	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0016290	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016295	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016302	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016303	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016391	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016407	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016439	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016445	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016458	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016463	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016477	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016502	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016503	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016509	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016519	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016535	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016551	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016553	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016563	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016564	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016577	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016604	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016634	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016641	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016674	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016700	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016897	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016912	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016915	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016923	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016928	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016950	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016954	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016974	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016995	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017004	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017019	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017047	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017110	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017114	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017185	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017226	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017252	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017253	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017254	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017284	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017296	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017306	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017330	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017335	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017378	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017450	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0017455	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017502	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017507	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017516	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017547	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017561	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017586	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017592	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017673	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017734	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017738	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017760	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017762	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017790	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017803	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017804	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017813	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017989	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018003	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018021	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018036	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018042	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018046	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018047	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018052	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018057	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018077	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018093	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018099	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018108	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018135	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018150	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018158	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018159	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018332	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018357	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018365	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018371	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018372	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018407	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018416	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018419	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018420	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018474	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018477	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018543	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018566	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0018579	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018594	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018605	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018615	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018621	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018669	MRPL37	MRPL37	TRUE	1	0	FALSE	TRUE	1
OG_0018672	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0018710	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018745	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018753	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018756	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018837	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018838	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018843	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018879	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018921	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018922	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018952	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018984	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0018986	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019209	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019210	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019233	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019261	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019314	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019393	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019452	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019468	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019477	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0019518	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019638	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019676	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019680	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019686	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019688	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019708	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019760	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019762	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019786	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0019917	PDPN	XM_015297203.4.245	TRUE	1	0	FALSE	TRUE	1
OG_0019979	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020011	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020032	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020033	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020055	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020207	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020229	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020270	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020273	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020295	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020310	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020317	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020334	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020338	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020363	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020366	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020372	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020409	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020500	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020519	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020521	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020581	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020595	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020601	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020625	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020653	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020663	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020667	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020673	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020684	ETF1	XM_072935182.1.216	TRUE	1	0	FALSE	TRUE	1
OG_0020789	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020825	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020831	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020835	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020848	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020862	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020866	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020896	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020916	RCL1	XM_030257506.4.185	TRUE	1	0	FALSE	TRUE	1
OG_0020931	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020936	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020940	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020944	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020950	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020951	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0020955	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021085	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021086	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021116	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021149	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021153	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021156	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021177	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021188	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021210	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021213	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021214	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021294	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021381	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021401	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021411	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021421	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0021434	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021462	BAMBI	BAMBI	TRUE	1	0	FALSE	TRUE	1
OG_0021493	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021504	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021506	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021519	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021521	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021524	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021527	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021539	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021552	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021556	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021561	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021706	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021740	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021752	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021755	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021805	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021806	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021807	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0021835	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022061	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022073	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022080	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022087	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022111	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022117	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022147	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022168	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022177	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022178	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022464	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022497	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022502	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022505	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022521	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022523	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022545	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022860	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022896	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022913	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022936	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022945	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0022955	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023372	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023415	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023417	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023432	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023447	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023453	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023458	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023466	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0023476	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025013	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025046	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025055	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025059	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025066	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025237	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025552	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025593	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025618	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025647	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025650	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0025666	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026005	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026021	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026050	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026306	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026672	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026728	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026729	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026732	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0026788	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027568	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027817	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027830	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027845	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0027976	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028019	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028020	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0028058	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0028145	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028297	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028597	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028829	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028843	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028870	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028892	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028928	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028930	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028969	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0028989	CCL4	CCL4	TRUE	1	0	FALSE	TRUE	1
OG_0029017	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029034	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029828	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029848	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029877	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029917	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0029941	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0029952	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0030033	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0030038	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031038	NFATC2	XM_030288680.4.29	TRUE	1	0	FALSE	TRUE	1
OG_0031092	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031176	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031247	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031295	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031300	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031331	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031345	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031536	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0031537	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0032925	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0032988	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033020	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033037	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033038	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033088	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033119	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033423	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033450	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033594	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033641	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033762	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033809	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033919	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033935	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033992	CFH	XM_030279382.4.7	TRUE	1	0	FALSE	TRUE	1
OG_0033994	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0033999	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0034121	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0035811	RSRP1	RSRP1	TRUE	1	0	FALSE	TRUE	1
OG_0035864	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0035927	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0035983	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0035985	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036076	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036077	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0036156	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036160	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036162	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036210	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036234	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036239	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0036277	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0038708	NA	NA	FALSE	0	0	FALSE	TRUE	1
