OG_ID	gene_name	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Brain	de_Brain
OG_0009923	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009924	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009927	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009929	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009937	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009994	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010002	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010014	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010030	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010033	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010035	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010049	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010054	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010065	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010076	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010080	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010088	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010110	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010119	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010131	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010152	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010156	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010196	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010206	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010237	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010251	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010264	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010265	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010286	GLUL	TRUE	1	0	FALSE	TRUE	1
OG_0010290	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010305	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010339	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010355	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010377	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010387	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010389	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010414	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010420	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010437	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010475	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010478	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010482	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010512	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010532	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010641	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010645	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010653	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010660	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010672	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010674	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010678	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010707	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010710	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010714	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010733	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010745	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010760	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010849	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010859	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010950	NA	FALSE	0	0	TRUE	TRUE	1
OG_0010952	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010976	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011013	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011024	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011033	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011046	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011052	C19orf44	TRUE	1	0	FALSE	TRUE	1
OG_0011054	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011086	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011114	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011125	NA	FALSE	0	0	TRUE	TRUE	1
OG_0011156	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011211	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011252	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011338	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011356	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011373	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011379	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011384	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011401	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011422	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011454	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011463	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011466	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011486	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011506	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011511	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011516	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011527	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011532	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011549	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011599	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011608	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011625	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011683	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011704	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011705	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011717	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011755	Klf4	TRUE	1	0	FALSE	TRUE	1
OG_0011768	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011783	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011791	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011818	NA	FALSE	0	0	TRUE	TRUE	1
OG_0011821	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011822	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011846	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011876	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011916	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011934	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011997	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011999	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012000	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012013	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012044	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012077	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012108	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012140	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012141	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012145	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012161	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012180	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012213	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012237	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012242	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012244	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012247	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012248	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012302	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012304	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012311	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012313	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012316	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012332	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012336	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012338	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012339	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012371	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012384	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012386	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012422	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012436	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012440	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012471	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012479	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012481	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012485	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012520	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012525	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012533	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012554	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012555	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012576	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012581	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012585	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012608	SPRY3	TRUE	1	0	FALSE	TRUE	1
OG_0012609	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012611	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012619	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012639	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012665	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012681	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012682	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012701	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012740	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012746	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012762	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012770	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012795	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012811	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012818	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012853	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012859	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012864	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012867	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012885	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012891	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012915	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012955	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012964	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012970	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012987	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012988	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012992	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013019	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013028	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013036	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013043	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013081	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013093	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013127	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013150	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013171	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013179	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013222	NA	FALSE	0	0	TRUE	TRUE	1
OG_0013232	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013235	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013259	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013260	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013286	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013289	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013334	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013354	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013379	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013407	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013408	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013414	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013419	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013452	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013469	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013471	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013479	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013487	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013528	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013539	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013551	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013552	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013597	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013603	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013608	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013617	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013641	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013669	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013682	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013684	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013698	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013708	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013720	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013728	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013730	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013738	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013748	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013806	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013843	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013872	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013886	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013893	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013899	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013929	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013941	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013944	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013960	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013970	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013971	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013975	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013980	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013981	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013982	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014007	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014012	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014036	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014040	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014047	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014059	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014060	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014086	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014092	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014101	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014116	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014167	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014224	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014231	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014280	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014290	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014292	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014402	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014406	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014410	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014469	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014481	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014483	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014485	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014502	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014522	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014540	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014569	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014593	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014602	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014653	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014656	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014657	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014667	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014671	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014672	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014720	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014734	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014745	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014762	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014801	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014806	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014809	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014824	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014825	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014871	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014875	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014876	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014910	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014943	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014968	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015010	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015081	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015083	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015084	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015085	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015089	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015094	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015097	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015098	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015103	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015186	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015198	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015272	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015282	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015288	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015396	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015439	NA	FALSE	0	0	TRUE	TRUE	1
OG_0015443	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015457	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015480	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015493	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015508	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015540	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015547	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015549	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015585	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015686	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015688	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015693	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015722	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015731	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015770	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015788	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015790	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015792	NA	FALSE	0	0	TRUE	TRUE	1
OG_0015799	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015804	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015810	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015813	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015864	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015866	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015876	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015907	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015915	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015923	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015925	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015934	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015952	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016019	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016024	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016035	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016130	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016138	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016142	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016165	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016180	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016183	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016213	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016221	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016282	NA	FALSE	0	0	TRUE	TRUE	1
OG_0016289	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016293	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016302	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016334	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016338	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016339	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016353	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016391	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016395	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016407	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016411	Ptgfr	TRUE	1	0	FALSE	TRUE	1
OG_0016434	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016439	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016450	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016452	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016469	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016506	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016529	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016536	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016544	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016551	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016557	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016563	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016577	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016586	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016604	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016634	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016635	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016636	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016637	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016649	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016705	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016716	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016755	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016766	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016811	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016826	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016858	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016880	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016892	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016897	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016902	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016912	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016928	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016938	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016954	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016957	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016971	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016984	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016989	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016992	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016995	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017004	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017019	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017024	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017029	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017038	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017042	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017061	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017110	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017114	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017115	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017150	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017156	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017171	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017172	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017209	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017226	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017228	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017238	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017246	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017247	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017249	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017253	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017254	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017284	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017293	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017296	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017306	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017308	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017326	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017330	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017335	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017378	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017416	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017435	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017448	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017468	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017482	NA	FALSE	0	0	FALSE	TRUE	1
OG_0017502	NA	FALSE	0	0	FALSE	TRUE	1
