OG_ID	rep_gene_name	rep_name_source	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Brain	de_Brain	gene_name
OG_0016450	CNPPD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016452	MAP4	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016469	LOC100225224	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016506	URI1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016529	IN1	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016536	HAS3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016544	METTL16	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016551	GPX4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016557	HSPA14	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016563	UGCG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016577	UTP15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016586	SSB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016604	LOC115491017	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016634	RWDD4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016635	ZGPAT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016636	MVD	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016637	PGP	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016649	OLA1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016705	PVALB	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016716	STRA6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016755	FOXG1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016766	DNER	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016811	COQ9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016826	SDHA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016858	PSAT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016880	coa6	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016892	APLF	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016897	RAB11A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016902	TMEM74	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016912	IER5L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016928	GADD45B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016938	PTN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016954	CAAP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016957	GPR139	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016971	MRPS30	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016984	VPS37B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016989	PDCD10	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016992	PEX11G	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0016995	MTFMT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017004	KRR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017019	MINPP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017024	MOGS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017029	UBFD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017038	GK5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017042	HPF1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017061	stringtie_mRNA_27249	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017110	ARAP3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017114	OSBPL1A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017115	OSBPL2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017150	LOC101233303	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017156	ICOSLG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017171	GNB5	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017172	MMP9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017209	LRRC55	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017226	MMP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017228	RPUSD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017238	SUPT7L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017246	C1QTNF4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017247	HTR6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017249	ASPHD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017253	THUMPD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017254	NCDN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017284	MPEG1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017293	CFL2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017296	DSTN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017306	ETFA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017308	RIOX1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017326	ZFAND1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017330	HSPA9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017335	PRUNE1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017378	PARM1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017416	PLTP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017435	ID2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017448	RSPO3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017468	NRN1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017482	BRF2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017502	RPL8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017513	GTF2E2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017516	RNF41	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017547	EXOC8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017556	PES1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017560	PPCS	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017561	CFAP298	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017571	IFT70A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017586	ECD	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017598	MOCS3	taeGut_geneID	TRUE	2	1	FALSE	TRUE	1	MOCS3
OG_0017601	HPD	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017692	LOC115497905	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017704	CAVIN4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017712	CLDN11	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017763	TMEM33	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017781	TRAPPC2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017790	ACOT13	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017803	BCAS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017804	PSMG4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017812	MED6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0017928	stringtie_mRNA_48175	parsed_from_gene_id	TRUE	1	0	FALSE	TRUE	1	Arhgap31
OG_0018004	TMEM69	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018036	FIBIN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018046	TMUB2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018051	E2F1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018066	CDKN1B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018092	RASL10B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018093	BAG2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018105	MID1IP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018108	FSTL1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018112	B3GALT6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018115	EAPP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018125	PSMB3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018135	LOC100218813	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018158	NUDT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018159	ARG2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018317	LOC115494793	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018332	CD40	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018336	HYLS1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018357	MACIR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018365	TMEM59L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018366	LRP11	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018371	TRIM8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018372	CPXM2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018393	RNF215	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018400	MLX	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018402	CASQ2	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0018420	TMEM175	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018437	LOC100221727	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018448	PSMD6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018456	RPL7L1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018474	DENR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018477	LACTB2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018519	Cit	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018542	stringtie_mRNA_1853	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018557	AGTPBP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018561	STBD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018566	GAS1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0018569	LOC100224667	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018574	OMG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018577	PNRC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018579	IL7R	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018615	KIAA1191	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018622	MYOC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018658	ZCCHC24	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018669	MRPL37	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	MRPL37
OG_0018680	MRM3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018710	ATP6V0C	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018714	MRPL15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018716	UCHL5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018721	PARK7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018739	TOE1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018745	ERG28	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018753	NUDT2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018843	LGALSL	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018879	BOD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018884	SHLD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018890	FNDC10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018903	NAA80	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018921	C5H11orf58	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018952	PNO1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018959	DNALI1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0018962	PIGC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018963	THOC7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018972	MEIG1	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018979	NANP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018984	SOD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0018986	PDCD5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019200	BCL7A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019216	NR0B1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019223	TNIP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019233	RBM7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019236	AQP11	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019243	OCSTAMP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019246	CDC25A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019256	NUSAP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019261	CFAP410	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019272	RPS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019292	TMEM86A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019314	GGH	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019345	OGG1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019346	OGG1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019349	EEF2KMT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019361	PGF	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019414	LOC115494071	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019418	GMNN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019479	DIO3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019494	BLZF1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019529	LOC100231735	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019555	PEX10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019559	OVCA2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019664	REXO4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019676	DDIT4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019680	NFKBIA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019686	TRIL	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019688	C1QTNF2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019700	TMEM25	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019749	USE1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019762	KDELR2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019767	ARPC5	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019776	SMYD5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019803	DHRS9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019810	UMPS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019863	stringtie_mRNA_17705	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019897	LOC105758935	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019976	LOC100224449	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0019983	PGRMC1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0019997	SMCO3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020012	UBOX5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020022	METTL21A	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020026	stringtie_mRNA_42807	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020032	QNG1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020033	RBM22	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020043	CENPI	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020047	PIGW	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020055	CNOT11	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020091	Phf2	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020251	LOC116808047	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020252	LOC140683682	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020269	TERF2IP	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020295	MRPL38	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020309	MRPL44	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020322	C2H6orf62	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020324	INTS15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020338	DYNLT3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020347	COPS4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020363	PSMD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020365	LIPT2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020366	POLR1F	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020372	YIPF3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020405	GATM	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020407	DTD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020410	AK6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020422	WASF3	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020500	C13H5orf15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020519	TXNDC15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020527	SNAI2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020544	C13H5orf24	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020546	NMUR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020549	HBAP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020552	SURF6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020555	USP18	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020571	LOC116808484	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020588	TFAP4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020619	LRPAP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020641	RAD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020653	SENP8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020663	TMEM115	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020667	MRPL46	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020794	ERMN	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020843	TMEM174	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0020851	CAVIN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020867	LAMP5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020880	MAD2L1BP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020882	FBXO48	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020897	NFKBIE	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020899	PREB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020911	WDR12	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020916	RCL1	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	RCL1
OG_0020931	NXT2	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020938	LOC100219177	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020940	HDDC2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020951	CLNS1A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020959	LOC100232595	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020960	PSPH	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0020961	CYCS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021074	ISCA2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021078	KCNJ4	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021116	VSIR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021128	LRRC10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021177	SYS1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021188	ELOC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021197	NUDT21	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021210	TPRG1L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021213	HMCES	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021218	FEN1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021221	NANS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021333	stringtie_mRNA_3234	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021401	LOC770617	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021421	CLDN5	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0021434	KLF2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021454	MRPL30	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021462	BAMBI	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	BAMBI
OG_0021471	MAX	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021492	NDUFA8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021493	GATAD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021504	TXN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021513	B9D1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0021521	ASF1A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021546	C17H9orf78	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021552	TMEM208	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021706	RPS6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021740	LOC121469303	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021754	CEND1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021755	LAMP3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021764	NANOS1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021805	SFRP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021807	PRADC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021817	LAMTOR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021841	MED10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0021879	ZDHHC1	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0022067	SIAH3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0022077	RPL27	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0022124	DUSP14	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0022132	TRAPPC4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0022153	PSMB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
