OG_ID	gene_name	short_gene_name	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Brain	de_Brain
OG_0008863	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008880	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008898	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008933	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008935	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008970	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008978	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008979	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009005	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009028	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009030	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009055	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0009056	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0009065	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009069	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009177	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009189	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009232	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009254	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009264	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009319	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009418	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009420	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009453	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009456	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009546	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009558	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009566	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009610	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009613	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009621	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009626	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009685	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009712	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009747	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009751	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009755	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009782	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009873	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009883	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009910	ENG	XM_030286514.4.43	TRUE	1	0	FALSE	TRUE	1
OG_0009923	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009924	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009927	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009929	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009937	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009994	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010002	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010014	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010030	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010033	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010035	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010049	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010054	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010065	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010076	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010080	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010088	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010110	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010119	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010131	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010152	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010156	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010196	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010206	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010237	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010251	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010264	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010265	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010286	GLUL	XM_046944323.1.25	TRUE	1	0	FALSE	TRUE	1
OG_0010290	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010305	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010339	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010355	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010377	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010387	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010389	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010414	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010420	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010437	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010475	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010478	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010482	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010512	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010532	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010641	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010645	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010653	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010660	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010672	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010674	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010678	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010707	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010710	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010714	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010733	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010745	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010760	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010849	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010859	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010950	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0010952	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010976	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011013	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011024	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011033	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011046	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011052	C19orf44	C19orf44	TRUE	1	0	FALSE	TRUE	1
OG_0011054	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011086	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011114	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011125	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0011156	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011211	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011252	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011338	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011356	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011373	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011379	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011384	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011401	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011422	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011454	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011463	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011466	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011486	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011506	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011511	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011516	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011527	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011532	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011549	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011599	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011608	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011625	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011683	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011704	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011705	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011717	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011755	Klf4	Klf4	TRUE	1	0	FALSE	TRUE	1
OG_0011768	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011783	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011791	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011818	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0011821	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011822	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011846	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011876	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011916	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011934	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011997	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011999	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012000	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012013	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012044	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012077	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012108	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012140	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012141	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012145	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012161	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012180	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012213	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012237	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012242	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012244	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012247	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012248	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012302	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012304	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012311	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012313	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012316	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012332	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012336	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012338	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012339	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012371	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012384	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012386	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012422	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012436	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012440	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012471	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012479	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012481	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012485	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012520	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012525	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012533	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012554	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012555	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012576	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012581	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012585	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012608	SPRY3	SPRY3	TRUE	1	0	FALSE	TRUE	1
OG_0012609	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012611	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012619	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012639	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012665	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012681	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012682	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012701	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012740	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012746	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012762	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012770	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012795	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012811	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012818	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012853	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012859	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012864	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012867	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012885	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012891	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0012915	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012955	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012964	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012970	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012987	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012988	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012992	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013019	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013028	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013036	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013043	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013081	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013093	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013127	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013150	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013171	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013179	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013222	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0013232	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013235	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013259	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013260	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013286	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013289	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013334	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013354	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013379	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013407	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013408	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013414	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013419	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013452	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013469	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013471	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013479	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013487	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013528	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013539	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013551	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013552	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013597	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013603	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013608	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013617	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013641	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013669	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013682	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013684	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013698	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013708	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013720	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013728	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013730	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013738	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013748	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013806	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013843	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013872	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013886	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013893	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013899	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013929	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013941	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013944	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013960	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013970	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013971	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013975	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013980	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013981	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0013982	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014007	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014012	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014036	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014040	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014047	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014059	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014060	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014086	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014092	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014101	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014116	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014167	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014224	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014231	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014280	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014290	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014292	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014402	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014406	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014410	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014469	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014481	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014483	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014485	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014502	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014522	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014540	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014569	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014593	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014602	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014653	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014656	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014657	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014667	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014671	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014672	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014720	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014734	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014745	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014762	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014801	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014806	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014809	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014824	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014825	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014871	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014875	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014876	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014910	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014943	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0014968	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015010	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015081	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015083	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015084	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015085	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015089	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015094	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015097	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015098	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015103	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015186	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015198	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015272	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015282	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015288	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015396	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015439	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0015443	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015457	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015480	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015493	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015508	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015540	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015547	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015549	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015585	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015686	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015688	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015693	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015722	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015731	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015770	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015788	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015790	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015792	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0015799	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015804	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015810	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015813	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015864	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015866	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015876	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015907	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015915	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015923	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015925	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015934	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0015952	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016019	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016024	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016035	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016130	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016138	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016142	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016165	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016180	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016183	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016213	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016221	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016282	NA	NA	FALSE	0	0	TRUE	TRUE	1
OG_0016289	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016293	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016302	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016334	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016338	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016339	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016353	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016391	NA	NA	FALSE	0	0	FALSE	TRUE	1
OG_0016395	NA	NA	FALSE	0	0	FALSE	TRUE	1
