OG_ID	rep_gene_name	rep_name_source	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Muscle	de_Muscle	gene_name
OG_0042384	THBS3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0042386	COMP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0042517	LINGO1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0042938	DUSP16	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043150	PAQR9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043183	GLB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043605	TPM2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043988	KMT2C	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0000195	SLC4A2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0000400	CYP11A1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0000406	LOC100231862	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0001202	CLOCK	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0001336	RAB7A	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0001952	SMC3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0002447	SCARB2	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0002766	TSHZ2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0002836	CD151	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003027	NR3C1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003244	DDX10	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003474	GSPT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003538	TPX2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003660	XPOT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003678	GAS2L3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003768	KMT5B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003801	MFN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003968	GPD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004303	FECH	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004344	GPBP1L1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004426	PLAGL2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004630	HMGXB3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004676	STT3A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004705	ARID3A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004824	TFPI2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004842	BACH2	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0004844	GRIN3A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004931	USP24	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005099	MPPED2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005152	HYAL3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005220	NEFM	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005317	ME1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0005399	TARS1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005786	SACM1L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006110	OFD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006201	SETBP1	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006218	ZFAT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006744	YWHAE	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006845	B3GALT2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007004	ERCC3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007007	SEC23IP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007025	LOC100231768	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007049	GTPBP2	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007099	TDRD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007811	CAND1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007941	GIN1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008113	FILIP1L	taeGut_geneID	TRUE	1	0	FALSE	TRUE	0	FILIP1L
OG_0008481	PKN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008727	OMA1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008824	LOC116806982	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009015	UBAP1L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009023	PROSER1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009191	DDHD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009331	RNF10	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009441	WDR47	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009621	POLR1A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009810	GABPB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009966	SYT12	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010131	HAUS3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010192	TMEM87A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010204	DAZAP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010264	LIG4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010275	PRMT9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010478	SUSD6	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010533	FAF1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010555	STAM	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011173	DCP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011259	RPN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011442	CCDC102A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011532	PUM3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011783	SIRT1	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011818	RINT1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0012013	LARP7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012054	DCAF12	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012148	VAPA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012213	TTC8	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0012221	BZW1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012237	ACOT7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012271	KLF6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012361	LOC100218042	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012416	C26H6orf132	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012636	TAF3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012682	VPS53	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012898	WDR3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013134	cracr2b	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013334	PPP1CC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013444	GRB2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013452	TMEM9B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013469	GTF2H3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013547	KIAA0408	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013640	ATP6V1H	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013818	PRMT7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013951	EIF2B5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013967	UTP18	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014116	GTF2F2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014414	NDUFA10	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014593	ZPR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014751	CHMP1B	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0014868	RNF25	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014907	RNF208	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015140	LOC100220399	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015357	BAG1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015548	ODR4	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015591	SPOUT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015675	RBM44	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015687	ZBTB26	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015803	EIF3B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015937	NKAP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016282	NPY2R	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0016557	HSPA14	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016759	PINK1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016915	HOXD8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016966	GLDN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017415	MSX1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017477	stringtie_mRNA_21238	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017928	stringtie_mRNA_48175	parsed_from_gene_id	TRUE	1	0	FALSE	TRUE	0	Arhgap31
OG_0018000	PLD6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018158	NUDT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018400	MLX	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018568	LOC100225683	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018600	TIRAP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018607	SGO1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018748	CIAPIN1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018793	CHD4	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018984	SOD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019286	MRPS5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019305	GTPBP4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019316	SRP68	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019350	RRP15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019352	MRPS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019665	TMPRSS4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020013	SLC7A6OS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020080	NAA60	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020338	DYNLT3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020528	SNAI2	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020581	CISD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020688	PLPBP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020842	SCOC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020903	DCAF7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020911	WDR12	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0021783	LOC121111076	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0022528	LOC100221217	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0023479	EIF1AX	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0025040	CNTF	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0025317	stringtie_mRNA_40719	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0025600	EMP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0025604	TCIM	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0026648	EDEM3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0026653	MAN1A2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0026765	CGGBP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0026775	PTPMT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0026785	DCTN6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0027171	LOC420716	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0028853	KLHL21	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0028855	KLHDC3	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0028870	PABPC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0029835	stringtie_mRNA_29735	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0029879	MBTD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0029882	LOC100229124	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0031176	SLC1A3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0031548	ZC3H18	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0031647	SMIM10L3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0032993	stringtie_mRNA_25878	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0033084	SBNO1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0033199	UBE4A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0033300	AJM1	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0033603	LOC100231283	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0033809	DSP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0035818	SRSF6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0035863	ANXA5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0035943	PCSK1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0036060	DIS3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0036104	ACVR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0036233	KAT6B	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0036236	DCBLD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0036262	PIAS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0036275	AGL	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0041521	SLC9A2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0041577	ZFYVE9	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0041640	SLC29A1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0041702	TCP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0041848	PPARA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0041878	MYH11	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0041940	NEDD9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0042054	LATS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0042112	SLC49A4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0042282	TMEM132D	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0042307	MDN1	parsed_from_gene_id	FALSE	0	0	TRUE	TRUE	0	NA
OG_0042896	PRPF6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0042911	AOC3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0043060	TRIP11	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0043101	UCKL1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0043159	POLR2B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0043375	LOC100220115	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0000031	F8	taeGut_geneID	TRUE	1	0	FALSE	FALSE	1	F8
OG_0000039	FHL5	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000082	HDAC5	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000086	CLCN7	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000115	ENTPD5	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000132	GRM4	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000145	stringtie_mRNA_33679	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000157	EP400	taeGut_geneID	TRUE	1	0	FALSE	FALSE	1	EP400
OG_0000194	SLC4A1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000229	MICAL1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000239	MPP4	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000241	CASK	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000278	SYNE2	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000283	SPEG	galGal_geneID	FALSE	0	0	TRUE	FALSE	1	NA
OG_0000312	LOC100224972	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000313	SLC2A1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000348	NCOR1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000374	Cacna1e	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000396	CYP8B1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000415	LOC100231840	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0000442	SMURF1	galGal_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001092	SLC6A8	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001117	ABCA7	taeGut_geneID	FALSE	0	0	TRUE	FALSE	1	NA
OG_0001121	PDLIM3	taeGut_geneID	TRUE	1	0	FALSE	FALSE	1	PDLIM3
OG_0001155	ASAP3	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001165	stringtie_mRNA_23724	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001223	DHX36	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001281	ABCB7	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001288	ABCB10	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001342	MRAS	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001356	IFT27	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001484	PLXNA1	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001629	MYO9A	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001632	CTNND2	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001648	RBFOX3	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001717	Bltp1	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001937	TENM4	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001953	SMC2	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001959	DGKG	galGal_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0001978	LOC100231773	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002016	KCNA5	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002197	LOC100144431	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002284	HCN4	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002292	ITK	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002305	MIEF2	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002318	LOC100218258	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002321	LOC100190440	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002322	LOC100190204	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002338	SLC35F3	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002365	MTUS1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002380	DPF2	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002446	CD36	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002449	stringtie_mRNA_17134	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002464	SLAIN2	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002467	znf711	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002490	SAP130	galGal_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002491	RIF1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002507	CTNNA2	taeGut_geneID	FALSE	0	0	TRUE	FALSE	1	NA
OG_0002545	PLAU	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002569	LOC100222565	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002594	DNAJC18	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002606	RANBP9	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002696	stringtie_mRNA_1421	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002697	CACNA2D1	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002732	METTL8	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002765	CCDC14	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002802	SHMT1	galGal_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002804	GPAT4	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002808	BTBD6	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002819	LOC100223684	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002821	LRRC32	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002837	TSPAN9	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002877	SGMS1	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002932	LOC100229508	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002936	RGS1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0002937	RGS4	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003045	ENTREP3	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003094	NUP153	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003156	REV3L	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003199	CILK1	taeGut_geneID	TRUE	1	0	FALSE	FALSE	1	CILK1
OG_0003202	C1S	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003243	DDX18	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003278	FOXO1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003313	EMILIN2	galGal_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003328	MCM6	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003358	MYO16	parsed_from_gene_id	FALSE	0	0	TRUE	FALSE	1	NA
OG_0003477	AASDH	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003535	NET1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003624	DCUN1D3	taeGut_geneID	FALSE	0	0	TRUE	FALSE	1	NA
OG_0003690	C21H1orf167	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003697	AKAP6	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003724	BLTP2	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003727	PPIL3	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003742	PPID	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003747	PPIH	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003751	IP6K3	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003764	Etv5	parsed_from_gene_id	FALSE	0	0	FALSE	FALSE	1	NA
OG_0003800	MFN1	taeGut_geneID	FALSE	0	0	FALSE	FALSE	1	NA
