OG_ID	rep_gene_name	rep_name_source	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Liver	de_Liver	gene_name
OG_0042445	UBE2E2	galGal_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0042920	QSER1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043042	MID2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043363	PCDH1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043444	CHD5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043547	STARD8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043554	SEC24A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043605	TPM2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0043988	KMT2C	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0044244	ITPR2	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0000035	FHL3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0000283	SPEG	galGal_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0000374	Cacna1e	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0001172	EPHB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0001294	ABCC10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0001356	IFT27	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0001366	RAB4A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0001648	RBFOX3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0002153	RC3H1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0002300	ZFPM1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0002403	CPE	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0002464	SLAIN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0002649	ITGB2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003087	VCP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003243	DDX18	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003322	P3H1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0003328	MCM6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003399	DPY19L3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003460	SLC39A14	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003474	GSPT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003585	USF3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0003734	PPIE	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004022	AMBRA1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004037	HAGH	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004181	EWSR1	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004295	CANX	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004495	SERINC3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004554	TNPO3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004676	STT3A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004720	MTF2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004811	SYNPO	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0004844	GRIN3A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005087	ZNF703	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005189	CSK	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005195	CARS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005212	PLOD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005395	SCRN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005397	SCRN3	taeGut_geneID	TRUE	1	0	FALSE	TRUE	0	SCRN3
OG_0005456	LOC100228578	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005480	HNF1A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005517	INVS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005613	PDE8A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005751	PRR5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005774	CIAO1	taeGut_geneID	TRUE	1	0	FALSE	TRUE	0	CIAO1
OG_0005836	PREX1	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005859	NME1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0005917	THRA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006117	BTD	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006139	NCAPD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006334	LOC428872	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006467	NRBP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006496	FBXL18	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006619	PDZD7	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006662	VDAC3	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0006682	GJB1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0006700	NAB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006719	MXD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006742	YWHAQ	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006746	YWHAG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006748	YWHAH	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006765	PLA2G7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006842	MAFG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006861	FRMD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006894	HMMR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0006997	OLFM3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007102	LZTR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007168	PLPP1	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007195	GMEB2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007197	ACCS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007231	GGNBP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007292	NT5C1B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007308	STOX1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007406	G3BP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007412	OSGIN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007480	PLEKHA1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007515	AWAT1	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007718	NUP155	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007847	XPC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007884	ADRA1B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007922	SLC46A1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007933	EMC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0007943	LOC105759524	taeGut_geneID	TRUE	1	0	FALSE	TRUE	0	mul1a
OG_0008385	PIGB	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008419	LOC140682163	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008476	TTC14	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008534	PDHX	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008551	ARSB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008639	TMEM183A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008753	DNASE2B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008863	AKAP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008876	RNF43	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0008970	PTP4A3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009005	PIM3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009456	CLIP4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009613	PHF12	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009761	UBE2D1	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009817	DBH	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0009994	HGS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010033	HS6ST2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010054	ZBTB12	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010286	GLUL	taeGut_geneID	TRUE	1	0	FALSE	TRUE	0	GLUL
OG_0010305	ARX	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010319	BAHD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010323	PCDH12	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010377	HP1BP3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010434	stringtie_mRNA_4672	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010655	IL17RC	taeGut_geneID	TRUE	1	0	FALSE	TRUE	0	Il17rc
OG_0010795	LOC101233194	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0010934	CAPN7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011006	LOC100227341	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011014	FOXA2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011015	FOXA1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011025	TBP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011115	ADCK2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011152	VCAM1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011252	ENKD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011342	AMIGO3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011384	WASHC5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011454	GLIS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011506	HEXB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011602	MBIP	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011821	KPNB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011823	IMPA1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011842	NAGA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011876	NDUFAF7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011881	SRD5A1	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011958	APLNR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0011986	NOL9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012013	LARP7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012244	HROB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012293	MFAP3L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012332	LRWD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012393	UVSSA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012419	LOC101234089	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012454	SYNJ2BP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012576	WRNIP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012595	SOCS4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012635	CDR2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0012958	MDFIC	taeGut_geneID	TRUE	1	0	FALSE	TRUE	0	MDFIC
OG_0013093	CDC5L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013104	LOC100223646	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013134	cracr2b	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013260	TTC27	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013424	TSPAN18	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013449	SCAPER	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013465	LOC100190450	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013471	DNAJC2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013492	WDR75	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013551	TMEM271	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013552	MAMLD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013593	LAPTM4A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013640	ATP6V1H	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013641	NADK2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013728	POLH	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013748	CCDC125	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013783	CPQ	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013899	USP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013909	SMPD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013941	GABARAPL1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013960	GPN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013971	TCF25	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0013979	COQ6	taeGut_geneID	TRUE	1	0	FALSE	TRUE	0	COQ6
OG_0014270	LOC100221949	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014538	FAM78B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014545	UBAC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014602	RBM17	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014622	OXSM	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014693	RBP4	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014734	CENATAC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014792	MEMO1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014806	PPM1G	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014874	AJAP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014895	ZBTB49	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0014943	ARL6IP4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015126	NSRP1	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015271	ASPN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015288	ZXDC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015304	F2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015396	AP5M1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015443	SPARC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015458	GFI1B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015502	RNF24	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015540	TBCCD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015549	PTTG1IP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015585	CLN8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015787	SNAPC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015806	DUS3L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015817	WDR53	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015915	TRIM25	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015922	TYSND1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0015937	NKAP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016213	RUVBL1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016366	RHBDD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016557	HSPA14	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016587	CHAC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016604	LOC115491017	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016635	ZGPAT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016674	ATOH8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016677	MARVELD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016794	CBFB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016823	SRP72	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016918	BHLHE23	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016934	TRIM32	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016947	LOC101233925	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016965	AP1AR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0016971	MRPS30	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017042	HPF1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017169	ARL14EP	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017228	RPUSD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017254	NCDN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017301	CDC16	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017308	RIOX1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017335	PRUNE1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017435	ID2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017450	TICAM1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0017507	DNAJB9	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017516	RNF41	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017547	EXOC8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017571	IFT70A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017598	MOCS3	taeGut_geneID	TRUE	2	1	FALSE	TRUE	0	MOCS3
OG_0017763	TMEM33	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017803	BCAS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017804	PSMG4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017812	MED6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0017989	LHX6	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018051	E2F1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018052	EIF4EBP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018158	NUDT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018372	CPXM2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018406	POMK	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018417	SYCP3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018437	LOC100221727	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018558	ANKRD26	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018561	STBD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018566	GAS1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	0	NA
OG_0018577	PNRC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018594	YAE1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018728	STRAP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018739	TOE1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018743	DTD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018753	NUDT2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018793	CHD4	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018879	BOD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018887	PRR15L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018890	FNDC10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018903	NAA80	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018918	NDUFB9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018921	C5H11orf58	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018962	PIGC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018968	PXMP4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018970	COMMD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0018979	NANP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019250	YY1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019261	CFAP410	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019345	OGG1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019349	EEF2KMT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019350	RRP15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019418	GMNN	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019476	KLHL42	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019538	GOLT1A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019571	SUCLG1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019685	PIGF	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019700	TMEM25	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019767	ARPC5	galGal_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019810	UMPS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0019945	DCSTAMP	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020003	PHAX	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020008	HPDL	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020012	UBOX5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020033	RBM22	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020047	PIGW	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020076	SYAP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020080	NAA60	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020081	TP53RK	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020207	LOC116808547	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020295	MRPL38	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020322	C2H6orf62	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020324	INTS15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020338	DYNLT3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020347	COPS4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020366	POLR1F	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020407	DTD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020510	C22H8orf58	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020519	TXNDC15	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020639	RSL24D1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020641	RAD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020658	AIFM2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020789	LOC100232025	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020799	PDCD7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020831	HAUS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020872	SEC62	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
OG_0020901	DTL	taeGut_geneID	FALSE	0	0	FALSE	TRUE	0	NA
