"Tissue","OG","n_pairs","Pairs","species","gene_id"
"Heart","OG_0006162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030265153.4.2"
"Heart","OG_0006162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_072925818.1.38"
"Heart","OG_0006162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Zdhhc3-like_stringtie_mRNA_61523"
"Heart","OG_0006162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Zdhhc3-like_stringtie_mRNA_2275"
"Heart","OG_0006162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Zdhhc3-like_stringtie_mRNA_21235"
"Heart","OG_0006162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Zdhhc3-like_stringtie_mRNA_9114"
"Heart","OG_0006162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Zdhhc3-like_stringtie_mRNA_21147"
"Heart","OG_0006162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Zdhhc3-like_stringtie_mRNA_35434"
"Heart","OG_0006162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_072925818.1.165"
"Heart","OG_0006201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","SETBP1-like_stringtie_mRNA_50475"
"Heart","OG_0006201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","SETBP1-like_stringtie_mRNA_60575"
"Heart","OG_0006201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","SETBP1-like_stringtie_mRNA_14237"
"Heart","OG_0006201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_19220"
"Heart","OG_0006201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","SETBP1-like_stringtie_mRNA_23048"
"Heart","OG_0006201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","SETBP1-like_stringtie_mRNA_19985"
"Heart","OG_0006201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_8384"
"Heart","OG_0006201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_31805"
"Heart","OG_0006201",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","SETBP1-like_stringtie_mRNA_63019"
"Heart","OG_0006383",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","LAMA4-like_stringtie_mRNA_2410"
"Heart","OG_0006383",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","LAMA4-like_stringtie_mRNA_9477"
"Heart","OG_0006383",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_041715128.2.70"
"Heart","OG_0006383",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_041715128.2.87"
"Heart","OG_0006383",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_041715128.2.90"
"Heart","OG_0006383",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_041715128.2.3"
"Heart","OG_0006383",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","LAMA4-like_stringtie_mRNA_55177"
"Heart","OG_0006383",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_041715128.2.15"
"Heart","OG_0006383",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","LAMA4-like_stringtie_mRNA_7835"
"Heart","OG_0006662",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_072917534.1.236"
"Heart","OG_0006662",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_072917534.1.241"
"Heart","OG_0006662",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_072917534.1.222"
"Heart","OG_0006662",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_072917534.1.283"
"Heart","OG_0006662",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_072917534.1.3107"
"Heart","OG_0006662",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","VDAC2-like_stringtie_mRNA_5566"
"Heart","OG_0006662",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_072917534.1.1082"
"Heart","OG_0006662",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_072917534.1.209"
"Heart","OG_0006662",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_072917534.1.1450"
"Heart","OG_0006703",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Col16a1-like_stringtie_mRNA_36890"
"Heart","OG_0006703",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_015297828.4.465"
"Heart","OG_0006703",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_015297827.4.235"
"Heart","OG_0006703",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_015297827.4.578"
"Heart","OG_0006703",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_072917971.1.-1"
"Heart","OG_0006703",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Col16a1-like_stringtie_mRNA_15795"
"Heart","OG_0006703",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_015297831.4.876"
"Heart","OG_0006703",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_015297827.4.70"
"Heart","OG_0006703",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_015297827.4.1068"
"Heart","OG_0006744",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","YWHAE-like_stringtie_mRNA_7809"
"Heart","OG_0006744",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","YWHAE-like_stringtie_mRNA_39636"
"Heart","OG_0006744",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030288090.3.207"
"Heart","OG_0006744",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030288090.3.166"
"Heart","OG_0006744",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030288090.3.1569"
"Heart","OG_0006744",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","YWHAE-like_stringtie_mRNA_12084"
"Heart","OG_0006744",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030288090.3.668"
"Heart","OG_0006744",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","YWHAE-like_stringtie_mRNA_8317"
"Heart","OG_0006744",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030288090.3.804"
"Heart","OG_0006745",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","YWHAE-like_stringtie_mRNA_7810"
"Heart","OG_0006745",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","YWHAE-like_stringtie_mRNA_39637"
"Heart","OG_0006745",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_012568741.5.207"
"Heart","OG_0006745",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","YWHAE-like_stringtie_mRNA_9543"
"Heart","OG_0006745",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","YWHAE-like_stringtie_mRNA_3853"
"Heart","OG_0006745",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_012568741.5.107"
"Heart","OG_0006745",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_012568741.5.668"
"Heart","OG_0006745",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","YWHAE-like_stringtie_mRNA_8318"
"Heart","OG_0006745",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","YWHAE-like_stringtie_mRNA_27120"
"Heart","OG_0006748",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","NM_001245204.1.85"
"Heart","OG_0006748",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","NM_001245204.1.177"
"Heart","OG_0006748",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","NM_001245204.1.98"
"Heart","OG_0006748",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","NM_001245204.1.80"
"Heart","OG_0006748",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","NM_001245204.1.5996"
"Heart","OG_0006748",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","NM_001245204.1.121"
"Heart","OG_0006748",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","NM_001245204.1.170"
"Heart","OG_0006748",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","NM_001245204.1.61"
"Heart","OG_0006748",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","NM_001245204.1.393"
"Heart","OG_0006774",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_38915"
"Heart","OG_0006774",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Kank4-like_stringtie_mRNA_6544"
"Heart","OG_0006774",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_48838"
"Heart","OG_0006774",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Kank4-like_stringtie_mRNA_201"
"Heart","OG_0006774",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072932657.1.1157"
"Heart","OG_0006774",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_24154"
"Heart","OG_0006774",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_27085"
"Heart","OG_0006774",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","KANK4-like_stringtie_mRNA_4654"
"Heart","OG_0006774",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","KANK4-like_stringtie_mRNA_8426"
"Heart","OG_0006782",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_42713"
"Heart","OG_0006782",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","pepps-like_stringtie_mRNA_63342"
"Heart","OG_0006782",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","pepps-like_stringtie_mRNA_42755"
"Heart","OG_0006782",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_030256172.4.542"
"Heart","OG_0006782",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","pepps-like_stringtie_mRNA_42593"
"Heart","OG_0006782",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","pepps-like_stringtie_mRNA_30402"
"Heart","OG_0006782",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_030256172.4.987"
"Heart","OG_0006782",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_030256172.4.118"
"Heart","OG_0006782",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","pepps-like_stringtie_mRNA_23741"
"Heart","OG_0006816",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072925468.1.68"
"Heart","OG_0006816",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_040686159.2.16"
"Heart","OG_0006816",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_040686159.2.9"
"Heart","OG_0006816",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","MRC1-like_stringtie_mRNA_6158"
"Heart","OG_0006816",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030264587.4.25"
"Heart","OG_0006816",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","MRC1-like_stringtie_mRNA_29882"
"Heart","OG_0006816",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","MRC1-like_stringtie_mRNA_37290"
"Heart","OG_0006816",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030264587.4.7"
"Heart","OG_0006816",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_60754"
"Heart","OG_0006819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","NM_001318433.2.75"
"Heart","OG_0006819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","MRC1-like_stringtie_mRNA_2395"
"Heart","OG_0006819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030264593.4.8"
"Heart","OG_0006819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","MRC1-like_stringtie_mRNA_6161"
"Heart","OG_0006819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_030264593.4.25"
"Heart","OG_0006819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_072925469.1.7"
"Heart","OG_0006819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","MRC1-like_stringtie_mRNA_36993"
"Heart","OG_0006819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","MRC1-like_stringtie_mRNA_467"
"Heart","OG_0006819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","NM_001318433.2.4"
"Heart","OG_0006821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030264590.4.68"
"Heart","OG_0006821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030264592.4.14"
"Heart","OG_0006821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","MRC1-like_stringtie_mRNA_14987"
"Heart","OG_0006821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030264592.4.20"
"Heart","OG_0006821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030264590.4.25"
"Heart","OG_0006821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","NM_001319006.2.7"
"Heart","OG_0006821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","NM_001319006.2.93"
"Heart","OG_0006821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030264590.4.7"
"Heart","OG_0006821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","MRC1-like_stringtie_mRNA_60758"
"Heart","OG_0006925",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","UQCRC2-like_stringtie_mRNA_58683"
"Heart","OG_0006925",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","UQCRC2-like_stringtie_mRNA_47541"
"Heart","OG_0006925",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_424611.7.583"
"Heart","OG_0006925",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_004945471.5.692"
"Heart","OG_0006925",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_041719029.2.1473"
"Heart","OG_0006925",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","UQCRC2-like_stringtie_mRNA_16559"
"Heart","OG_0006925",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Uqcrc2-like_stringtie_mRNA_20182"
"Heart","OG_0006925",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","UQCRC2-like_stringtie_mRNA_27169"
"Heart","OG_0006925",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_041719029.2.2093"
"Heart","OG_0006926",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","PMPCA-like_stringtie_mRNA_821"
"Heart","OG_0006926",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","PMPCA-like_stringtie_mRNA_536"
"Heart","OG_0006926",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","PMPCA-like_stringtie_mRNA_2231"
"Heart","OG_0006926",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030286829.4.9"
"Heart","OG_0006926",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030286829.4.2367"
"Heart","OG_0006926",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","PMPCA-like_stringtie_mRNA_23337"
"Heart","OG_0006926",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030286829.4.173"
"Heart","OG_0006926",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","PMPCA-like_stringtie_mRNA_33968"
"Heart","OG_0006926",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_025156055.3.229"
"Heart","OG_0006943",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","RARS1-like_stringtie_mRNA_25698"
"Heart","OG_0006943",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","RARS1-like_stringtie_mRNA_60606"
"Heart","OG_0006943",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030283817.4.15"
"Heart","OG_0006943",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030283817.4.104"
"Heart","OG_0006943",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","RARS1-like_stringtie_mRNA_34270"
"Heart","OG_0006943",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","RARS1-like_stringtie_mRNA_3979"
"Heart","OG_0006943",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030283817.4.257"
"Heart","OG_0006943",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030283817.4.20"
"Heart","OG_0006943",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","RARS1-like_stringtie_mRNA_52082"
"Heart","OG_0007051",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","ADPRHL1-like_stringtie_mRNA_28670"
"Heart","OG_0007051",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_030279642.4.19"
"Heart","OG_0007051",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_030279642.4.11"
"Heart","OG_0007051",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","ADPRHL1-like_stringtie_mRNA_27826"
"Heart","OG_0007051",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_030279642.4.1305"
"Heart","OG_0007051",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_030279642.4.2"
"Heart","OG_0007051",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","ADPRHL1-like_stringtie_mRNA_3906"
"Heart","OG_0007051",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_040662533.1.21"
"Heart","OG_0007051",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_030279642.4.445"
"Heart","OG_0007067",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030277487.4.6"
"Heart","OG_0007067",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","CDCA7-like_stringtie_mRNA_5325"
"Heart","OG_0007067",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","CDCA7-like_stringtie_mRNA_31317"
"Heart","OG_0007067",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030277487.4.93"
"Heart","OG_0007067",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030277487.4.261"
"Heart","OG_0007067",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CDCA7-like_stringtie_mRNA_10727"
"Heart","OG_0007067",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030277488.4.1"
"Heart","OG_0007067",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_040704335.2.7"
"Heart","OG_0007067",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_040704335.2.133"
"Heart","OG_0007079",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","ZBTB1-like_stringtie_mRNA_5174"
"Heart","OG_0007079",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","ZBTB1-like_stringtie_mRNA_29101"
"Heart","OG_0007079",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","ZBTB1-like_stringtie_mRNA_33196"
"Heart","OG_0007079",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","ZBTB1-like_stringtie_mRNA_23586"
"Heart","OG_0007079",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_004174497.6.602"
"Heart","OG_0007079",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","ZBTB1-like_stringtie_mRNA_32396"
"Heart","OG_0007079",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030275141.4.98"
"Heart","OG_0007079",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030275140.4.23"
"Heart","OG_0007079",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","ZBTB1-like_stringtie_mRNA_10692"
"Heart","OG_0007128",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_041716459.2.15"
"Heart","OG_0007128",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","EIF4G2-like_stringtie_mRNA_44352"
"Heart","OG_0007128",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","EIF4G2-like_stringtie_mRNA_5081"
"Heart","OG_0007128",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","NM_001099860.1.33"
