"Tissue","OG","n_pairs","Pairs","species","gene_id"
"Muscle","OG_0009370",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Extl2-like_stringtie_mRNA_47394"
"Muscle","OG_0009370",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Extl2-like_stringtie_mRNA_3557"
"Muscle","OG_0009370",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Extl2-like_stringtie_mRNA_8198"
"Muscle","OG_0009375",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","LARS1-like_stringtie_mRNA_25771"
"Muscle","OG_0009375",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","LARS1-like_stringtie_mRNA_29232"
"Muscle","OG_0009375",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_041718999.2.15"
"Muscle","OG_0009375",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_041718999.2.219"
"Muscle","OG_0009375",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_041718999.2.960"
"Muscle","OG_0009375",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_041718999.2.15"
"Muscle","OG_0009375",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","LARS1-like_stringtie_mRNA_49676"
"Muscle","OG_0009375",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_032750900.3.20"
"Muscle","OG_0009375",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_072935425.1.407"
"Muscle","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Btg2-like_stringtie_mRNA_50327"
"Muscle","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Btg2-like_stringtie_mRNA_46721"
"Muscle","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Btg2-like_stringtie_mRNA_56903"
"Muscle","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030292029.4.211"
"Muscle","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030292029.4.22259"
"Muscle","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Btg2-like_stringtie_mRNA_4939"
"Muscle","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_33813"
"Muscle","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030292029.4.101"
"Muscle","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030292029.4.936"
"Muscle","OG_0009452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_046931748.1.6"
"Muscle","OG_0009452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_046931748.1.3"
"Muscle","OG_0009452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","PIK3R4-like_stringtie_mRNA_50958"
"Muscle","OG_0009452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","PIK3R4-like_stringtie_mRNA_5461"
"Muscle","OG_0009452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_046931748.1.1253"
"Muscle","OG_0009452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_046931748.1.36"
"Muscle","OG_0009452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","PIK3R4-like_stringtie_mRNA_40400"
"Muscle","OG_0009452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_046931748.1.29"
"Muscle","OG_0009452",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_046931748.1.145"
"Muscle","OG_0009561",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","TMEFF1-like_stringtie_mRNA_59714"
"Muscle","OG_0009561",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","TMEFF1-like_stringtie_mRNA_39739"
"Muscle","OG_0009561",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_8124"
"Muscle","OG_0009561",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","cavin4-like_stringtie_mRNA_11082"
"Muscle","OG_0009561",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","TMEFF1-like_stringtie_mRNA_23584"
"Muscle","OG_0009561",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","TMEFF1-like_stringtie_mRNA_38434"
"Muscle","OG_0009561",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_030265830.4.6"
"Muscle","OG_0009561",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","TMEFF1-like_stringtie_mRNA_12840"
"Muscle","OG_0009561",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","cavin4-like_stringtie_mRNA_27567"
"Muscle","OG_0009574",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_20000"
"Muscle","OG_0009574",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_072926509.1.32"
"Muscle","OG_0009574",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030268366.4.80"
"Muscle","OG_0009574",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_012569893.5.199"
"Muscle","OG_0009574",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030268336.4.997"
"Muscle","OG_0009574",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","TSKU-like_stringtie_mRNA_21880"
"Muscle","OG_0009574",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030268349.4.256"
"Muscle","OG_0009574",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_072926509.1.3"
"Muscle","OG_0009574",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_072926519.1.208"
"Muscle","OG_0009614",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_030287621.4.170"
"Muscle","OG_0009614",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","SYNGR2-like_stringtie_mRNA_52377"
"Muscle","OG_0009614",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","SYNGR2-like_stringtie_mRNA_44798"
"Muscle","OG_0009614",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","SYNGR2-like_stringtie_mRNA_24587"
"Muscle","OG_0009614",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","SYNGR2-like_stringtie_mRNA_5144"
"Muscle","OG_0009614",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","SYNGR2-like_stringtie_mRNA_3400"
"Muscle","OG_0009614",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_030287621.4.772"
"Muscle","OG_0009614",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","SYNGR2-like_stringtie_mRNA_15300"
"Muscle","OG_0009614",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_59516"
"Muscle","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","POLR1A-like_stringtie_mRNA_55426"
"Muscle","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030270505.4.30"
"Muscle","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030270505.4.34"
"Muscle","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Polr1a-like_stringtie_mRNA_22718"
"Muscle","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Polr1a-like_stringtie_mRNA_15395"
"Muscle","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030270505.4.13"
"Muscle","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030270505.4.188"
"Muscle","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030270505.4.13"
"Muscle","OG_0009621",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Polr1a-like_stringtie_mRNA_14436"
"Muscle","OG_0009708",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030283393.4.51"
"Muscle","OG_0009708",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","RRP1B-like_stringtie_mRNA_24914"
"Muscle","OG_0009708",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","RRP1B-like_stringtie_mRNA_36546"
"Muscle","OG_0009708",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","RRP1B-like_stringtie_mRNA_44344"
"Muscle","OG_0009708",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030283393.4.252"
"Muscle","OG_0009708",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","RRP1B-like_stringtie_mRNA_34825"
"Muscle","OG_0009708",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","RRP1B-like_stringtie_mRNA_30394"
"Muscle","OG_0009708",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","NM_001031334.2.18"
"Muscle","OG_0009708",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_040700915.2.138"
"Muscle","OG_0009747",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","mybbp1a-like_stringtie_mRNA_37935"
"Muscle","OG_0009747",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030287900.4.124"
"Muscle","OG_0009747",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030287900.4.431"
"Muscle","OG_0009747",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030287900.4.269"
"Muscle","OG_0009747",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030287900.4.-1_3"
"Muscle","OG_0009747",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","mybbp1a-like_stringtie_mRNA_41967"
"Muscle","OG_0009747",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","mybbp1a-like_stringtie_mRNA_55696"
"Muscle","OG_0009747",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030287900.4.72"
"Muscle","OG_0009747",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","mybbp1a-like_stringtie_mRNA_27633"
"Muscle","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","YPEL5-like_stringtie_mRNA_33931"
"Muscle","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","YPEL5-like_stringtie_mRNA_32738"
"Muscle","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","YPEL5-like_stringtie_mRNA_16756"
"Muscle","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","YPEL5-like_stringtie_mRNA_5823"
"Muscle","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030268874.4.626"
"Muscle","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","YPEL5-like_stringtie_mRNA_640"
"Muscle","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","YPEL5-like_stringtie_mRNA_56953"
"Muscle","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","YPEL5-like_stringtie_mRNA_23210"
"Muscle","OG_0009755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","YPEL5-like_stringtie_mRNA_23251"
"Muscle","OG_0009758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030285749.4.90"
"Muscle","OG_0009758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Ube2l3-like_stringtie_mRNA_16207"
"Muscle","OG_0009758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030285749.4.72"
"Muscle","OG_0009758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Ube2l3-like_stringtie_mRNA_20486"
"Muscle","OG_0009758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_012578119.5.1900"
"Muscle","OG_0009758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_012578119.5.67"
"Muscle","OG_0009758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Ube2l3-like_stringtie_mRNA_34600"
"Muscle","OG_0009758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Ube2l3-like_stringtie_mRNA_1949"
"Muscle","OG_0009758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030285749.4.36"
"Muscle","OG_0009850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_26151"
"Muscle","OG_0009850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_012575099.5.10"
"Muscle","OG_0009850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_012575097.5.15"
"Muscle","OG_0009850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_012575097.5.53"
"Muscle","OG_0009850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_012575099.5.883"
"Muscle","OG_0009850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","CLTB-like_stringtie_mRNA_625"
"Muscle","OG_0009850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","CLTB-like_stringtie_mRNA_21878"
"Muscle","OG_0009850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","CLTB-like_stringtie_mRNA_45038"
"Muscle","OG_0009850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","CLTB-like_stringtie_mRNA_47370"
"Muscle","OG_0009906",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","MAVS-like_stringtie_mRNA_55348"
"Muscle","OG_0009906",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_56176"
"Muscle","OG_0009906",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Mavs-like_stringtie_mRNA_61107"
"Muscle","OG_0009906",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","MAVS-like_stringtie_mRNA_25724"
"Muscle","OG_0009906",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_046940277.1.7093"
"Muscle","OG_0009906",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_29261"
"Muscle","OG_0009906",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","MAVS-like_stringtie_mRNA_27243"
"Muscle","OG_0009906",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","MAVS-like_stringtie_mRNA_38841"
"Muscle","OG_0009906",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_002187994.6.2539"
"Muscle","OG_0010010",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","UTP20-like_stringtie_mRNA_27896"
"Muscle","OG_0010010",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","UTP20-like_stringtie_mRNA_38860"
"Muscle","OG_0010010",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","UTP20-like_stringtie_mRNA_2989"
"Muscle","OG_0010010",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","UTP20-like_stringtie_mRNA_7542"
"Muscle","OG_0010010",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","UTP20-like_stringtie_mRNA_36631"
"Muscle","OG_0010010",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","UTP20-like_stringtie_mRNA_48909"
"Muscle","OG_0010010",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","UTP20-like_stringtie_mRNA_59628"
"Muscle","OG_0010010",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","UTP20-like_stringtie_mRNA_4215"
"Muscle","OG_0010010",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","UTP20-like_stringtie_mRNA_52479"
"Muscle","OG_0010265",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002188921.7.45"
"Muscle","OG_0010265",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_002188921.7.36"
"Muscle","OG_0010265",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_002188921.7.23"
"Muscle","OG_0010265",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","MBTPS1-like_stringtie_mRNA_8210"
"Muscle","OG_0010265",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","MBTPS1-like_stringtie_mRNA_17692"
"Muscle","OG_0010265",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","MBTPS1-like_stringtie_mRNA_48584"
"Muscle","OG_0010265",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","MBTPS1-like_stringtie_mRNA_53616"
"Muscle","OG_0010265",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_002188921.7.21"
"Muscle","OG_0010265",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","MBTPS1-like_stringtie_mRNA_47008"
"Muscle","OG_0010354",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","LMOD2-like_stringtie_mRNA_13809"
"Muscle","OG_0010354",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","LMOD2-like_stringtie_mRNA_48869"
"Muscle","OG_0010354",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","LMOD2-like_stringtie_mRNA_59708"
"Muscle","OG_0010354",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","LMOD2-like_stringtie_mRNA_16102"
"Muscle","OG_0010354",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","LMOD2-like_stringtie_mRNA_18789"
"Muscle","OG_0010354",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","LMOD2-like_stringtie_mRNA_47663"
"Muscle","OG_0010354",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","LMOD2-like_stringtie_mRNA_44229"
"Muscle","OG_0010354",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030256689.4.2"
"Muscle","OG_0010354",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030256689.4.344"
"Muscle","OG_0010355",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_29560"
"Muscle","OG_0010355",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","PPIG-like_stringtie_mRNA_5184"
"Muscle","OG_0010355",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_004176726.6.43"
"Muscle","OG_0010355",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","PPIG-like_stringtie_mRNA_11281"
"Muscle","OG_0010355",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","PPIG-like_stringtie_mRNA_3081"
"Muscle","OG_0010355",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_28035"
"Muscle","OG_0010355",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","PPIG-like_stringtie_mRNA_49352"
"Muscle","OG_0010355",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_004176726.6.10"
"Muscle","OG_0010355",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","PPIG-like_stringtie_mRNA_11966"
"Muscle","OG_0010443",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002189854.7.109"
"Muscle","OG_0010443",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","Mmut-like_stringtie_mRNA_13033"
"Muscle","OG_0010443",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","Mmut-like_stringtie_mRNA_4470"
"Muscle","OG_0010443",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_002189854.7.133"
"Muscle","OG_0010443",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_002189854.7.2512"
"Muscle","OG_0010443",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_004935917.5.66"
"Muscle","OG_0010443",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Mmut-like_stringtie_mRNA_36451"
"Muscle","OG_0010443",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Mmut-like_stringtie_mRNA_9738"
"Muscle","OG_0010443",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Mmut-like_stringtie_mRNA_11241"
"Muscle","OG_0010475",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_040698442.2.3"
"Muscle","OG_0010475",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030269480.4.114"
"Muscle","OG_0010475",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_040698442.2.22"
"Muscle","OG_0010475",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030269480.4.289"
"Muscle","OG_0010475",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030269480.4.80"
